Report start year,100,Report stop year,299,(inclusive)
Government,Sink,StopC2,Market,BET,ASP,Reward,Ratio,Run,Expenditure,Income,Subsidy,Subsidy.Proportion,Bankruptcies,Land.Use.Change,Occupancy.LU.1,Occupancy.LU.2,Occupancy.LU.3,Occupancy.LU.4,Occupancy.LU.5,Occupancy.LU.6,Extinction.SPP.1,Extinction.SPP.2,Extinction.SPP.3,Extinction.SPP.4,Extinction.SPP.5,Extinction.SPP.6,Extinction.SPP.7,Extinction.SPP.8,Extinction.SPP.9,Extinction.SPP.10,Occupancy.SPP.1,Occupancy.SPP.2,Occupancy.SPP.3,Occupancy.SPP.4,Occupancy.SPP.5,Occupancy.SPP.6,Occupancy.SPP.7,Occupancy.SPP.8,Occupancy.SPP.9,Occupancy.SPP.10,Shannon,Equitability,Richness
RewardSpecies,0,1,flat,25.0,5.0,100.0,1.0,5,18615900,320.10636,297.8544,0.922706599247812,0,3.23232323232323e-05,310.040404040404,0,0,314.959595959596,0,0,11,15,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.46416,0.98992,0.99104,0.472,0.50064,0.50048,0.48144,1.1869852621232,5.37634052331669e-07,7
RewardSpecies,0,1,flat,25.0,5.0,100.0,1.0,6,18006300,310.3288,288.1008,0.920399816575556,0,0,340,0,0,285,0,0,9,17,17,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.51824,0.98688,0.98512,0.42048,0.45072,0.45184,0.5296,1.1799206202452,5.38502598688978e-07,7
RewardSpecies,0,1,flat,25.0,5.0,100.0,1.0,7,18168100,312.924,290.6896,0.921099460767098,0,0,332,0,0,293,0,0,10,8,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.50224,0.98896,0.98832,0.43776,0.464,0.46512,0.52128,1.18088279876047,5.39373963440646e-07,7
RewardSpecies,0,1,flat,25.0,5.0,100.0,1.0,8,18266200,314.497512,292.2592,0.921386830791547,0,1.61616161616162e-05,327.10101010101,0,0,297.89898989899,0,0,10,10,8,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.496,0.98896,0.988,0.44464,0.47088,0.47344,0.51072,1.18609404937508,5.39373967277385e-07,7
RewardSpecies,0,1,flat,25.0,5.0,100.0,1.0,9,18314600,315.2736,293.0336,0.921556199715478,0,0,325,0,0,300,0,0,12,14,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.49776,0.98944,0.98928,0.45312,0.4752,0.4776,0.50352,1.18761721447775,5.36768296595962e-07,7
RewardSpecies,0,1,flat,25.0,5.0,100.0,1.0,10,18760300,322.4224,300.1648,0.923309098491275,0,0,303,0,0,322,0,0,11,12,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.45904,0.98848,0.98944,0.48448,0.51184,0.51232,0.46976,1.19163376586991,5.39373970903079e-07,7
RewardSpecies,0,1,flat,25.0,5.0,100.0,1.0,11,18624500,320.244,297.992,0.922862210093938,0,0,310,0,0,315,0,0,12,14,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.46816,0.99216,0.99024,0.47584,0.4992,0.50224,0.4848,1.19369060427239,5.35045127861811e-07,7
RewardSpecies,0,1,flat,25.0,5.0,100.0,1.0,12,18136900,312.424,290.1904,0.920917650239089,0,0,333,0,0,292,0,0,16,15,15,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.50464,0.98656,0.98896,0.43904,0.4616,0.46304,0.5216,1.1801845265194,5.38502600349137e-07,7
RewardSpecies,0,1,flat,25.0,5.0,100.0,1.0,13,18615100,320.0936,297.8416,0.922762532207223,0,0,310,0,0,315,0,0,12,12,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.46592,0.98816,0.98976,0.47712,0.49952,0.50304,0.48528,1.19213933916623,5.40248159500183e-07,7
RewardSpecies,0,1,flat,25.0,5.0,100.0,1.0,14,18543300,318.94216,296.6928,0.922518625854784,0,1.61616161616162e-05,313.292929292929,0,0,311.707070707071,0,0,10,14,14,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.47072,0.9888,0.99152,0.47024,0.49376,0.49616,0.48688,1.18976837131462,5.35045125244374e-07,7
RewardSpecies,0,1,flat,25.0,5.0,100.0,1.0,15,18665300,320.8992,298.6448,0.92292050322381,0,0,307,0,0,318,0,0,15,13,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.4592,0.9856,0.98736,0.48304,0.504,0.50576,0.47568,1.19584906656418,5.38502609926803e-07,7
RewardSpecies,0,1,flat,25.0,5.0,100.0,1.0,16,18288700,314.858496,292.6192,0.921463242235149,0,1.61616161616162e-05,325.878787878788,0,0,299.121212121212,0,0,9,9,19,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.49488,0.98576,0.98896,0.45088,0.47376,0.47504,0.50944,1.18501047823707,5.42005059838328e-07,7
RewardSpecies,0,1,flat,25.0,5.0,100.0,1.0,17,18491400,318.1096,295.8624,0.922216127444117,0,0,316,0,0,309,0,0,13,11,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.47696,0.98768,0.98864,0.46672,0.49056,0.49056,0.49264,1.18803533310454,5.35905326047299e-07,7
RewardSpecies,0,1,flat,25.0,5.0,100.0,1.0,18,18901400,324.685632,302.4224,0.923786510660559,0,1.61616161616162e-05,295.959595959596,0,0,329.040404040404,0,0,13,12,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.44288,0.98848,0.98864,0.50128,0.52176,0.52496,0.45872,1.20003060073483,5.36768303674991e-07,7
RewardSpecies,0,1,flat,25.0,5.0,100.0,1.0,19,18670700,320.9856,298.7312,0.922988020290395,0,0,307,0,0,318,0,0,10,15,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.45888,0.98944,0.98848,0.48176,0.50448,0.5056,0.476,1.18722875202365,5.39373968137076e-07,7
RewardSpecies,0,1,flat,25.0,5.0,100.0,1.0,20,18525800,318.661592,296.4128,0.922374088759171,0,3.23232323232323e-05,314,0,0,311,0,0,13,13,13,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.47504,0.9888,0.9864,0.46656,0.49264,0.49456,0.48912,1.19043748488456,5.40248158661187e-07,7
RewardSpecies,0,1,flat,30.0,1.0,15.0,1.0,1,2814870,67.29596,45.03792,0.651482467729954,0,1.61616161616162e-05,302.444444444444,0,0,322.555555555556,0,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.45728,0.98704,0.98752,0.49024,0.5112,0.5136,0.47072,1.19515425655491,5.37634056699067e-07,7
RewardSpecies,0,1,flat,30.0,1.0,15.0,1.0,2,2779785,66.72536,44.47656,0.648710237005723,0,0,314,0,0,311,0,0,14,13,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.47328,0.98944,0.98848,0.46624,0.4912,0.49376,0.48576,1.18762049443679,5.42887806197687e-07,7
RewardSpecies,0,1,flat,30.0,1.0,15.0,1.0,3,2749005,66.224504,43.98408,0.646139474362963,0,1.61616161616162e-05,324.464646464646,0,0,300.535353535354,0,0,15,9,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.4912,0.98784,0.98912,0.45296,0.47696,0.4784,0.50704,1.18699855267679,5.39373968035848e-07,7
RewardSpecies,0,1,flat,30.0,1.0,15.0,1.0,4,2858400,68.004,45.7344,0.65502730501879,0,0,288,0,0,337,0,0,9,13,13,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.42848,0.98816,0.98896,0.51328,0.536,0.53664,0.44368,1.19479209478347,5.40248159122743e-07,7
RewardSpecies,0,1,flat,30.0,1.0,15.0,1.0,5,2812515,67.257528,45.00024,0.651293581589069,0,3.23232323232323e-05,303.383838383838,0,0,321.616161616162,0,0,13,12,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.45424,0.98752,0.99168,0.48704,0.50832,0.51168,0.46736,1.19185477447853,5.35905327870374e-07,7
RewardSpecies,0,1,flat,30.0,1.0,15.0,1.0,6,2753910,66.30416,44.06256,0.64649520259869,0,0,323,0,0,302,0,0,15,15,15,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.49024,0.9888,0.98976,0.45136,0.47808,0.48096,0.5048,1.18463809864858,5.35045121780634e-07,7
RewardSpecies,0,1,flat,30.0,1.0,15.0,1.0,7,2754285,66.310672,44.06856,0.646394514731603,0,1.61616161616162e-05,322.353535353535,0,0,302.646464646465,0,0,10,11,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.49104,0.98752,0.98992,0.45456,0.48016,0.48192,0.50288,1.18942761039217,5.36768297917248e-07,7
RewardSpecies,0,1,flat,30.0,1.0,15.0,1.0,8,2806305,67.1568,44.90088,0.650806418071505,0,1.61616161616162e-05,305.090909090909,0,0,319.909090909091,0,0,13,16,14,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.45824,0.988,0.98624,0.48368,0.5072,0.50896,0.472,1.1939513790032,5.37634055937827e-07,7
RewardSpecies,0,1,flat,30.0,1.0,15.0,1.0,9,2740830,66.09168,43.85328,0.64542522047271,0,0,327,0,0,298,0,0,11,11,15,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.49728,0.98704,0.9904,0.44496,0.472,0.47408,0.50992,1.18800161552665,5.36768296608347e-07,7
RewardSpecies,0,1,flat,30.0,1.0,15.0,1.0,10,2861085,68.047552,45.77736,0.655212117741205,0,1.61616161616162e-05,287.252525252525,0,0,337.747474747475,0,0,12,12,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.42688,0.98784,0.99024,0.51152,0.5368,0.5384,0.44736,1.19559919534804,5.37634055867879e-07,7
RewardSpecies,0,1,flat,30.0,1.0,15.0,1.0,11,2773005,66.615008,44.36808,0.648133397268884,0,3.23232323232323e-05,316.333333333333,0,0,308.666666666667,0,0,10,10,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.4768,0.99088,0.98896,0.46736,0.48848,0.49152,0.49424,1.18889645735626,5.38502605929445e-07,7
RewardSpecies,0,1,flat,30.0,1.0,15.0,1.0,12,2810175,67.2196,44.9628,0.6511646128857,0,0,304,0,0,321,0,0,15,18,13,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.45984,0.98592,0.98736,0.48352,0.50832,0.50976,0.472,1.19361265431291,5.38502608510723e-07,7
RewardSpecies,0,1,flat,30.0,1.0,15.0,1.0,13,2745570,66.168712,43.92912,0.645812889308378,0,3.23232323232323e-05,325.505050505051,0,0,299.494949494949,0,0,10,10,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.49376,0.9896,0.98928,0.44816,0.47376,0.47392,0.50944,1.18855117105942,5.39373968985349e-07,7
RewardSpecies,0,1,flat,30.0,1.0,15.0,1.0,14,2732415,65.95464,43.71864,0.644772885996374,0,0,330,0,0,295,0,0,11,11,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.49968,0.9904,0.99232,0.43984,0.46704,0.46944,0.51408,1.18729444139485,5.37634051808252e-07,7
RewardSpecies,0,1,flat,30.0,1.0,15.0,1.0,15,2795595,66.98232,44.72952,0.649922446705932,0,0,309,0,0,316,0,0,12,12,14,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.46784,0.98832,0.98672,0.47856,0.50032,0.50336,0.48368,1.19234945521175,5.41125186202589e-07,7
RewardSpecies,0,1,flat,30.0,1.0,15.0,1.0,16,2767980,66.53328,44.28768,0.647663357686847,0,0,318,0,0,307,0,0,14,11,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.4824,0.99024,0.98816,0.46176,0.48672,0.48768,0.49824,1.19153094986882,5.3590532759621e-07,7
RewardSpecies,0,1,flat,30.0,1.0,15.0,1.0,17,2771820,66.595424,44.34912,0.647946561330048,0,1.61616161616162e-05,317.111111111111,0,0,307.888888888889,0,0,16,12,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.4808,0.98944,0.98864,0.46368,0.4864,0.48944,0.49472,1.18801014210952,5.36768297311005e-07,7
RewardSpecies,0,1,flat,30.0,1.0,15.0,1.0,18,2762730,66.447904,44.20368,0.647222762534249,0,1.61616161616162e-05,319.717171717172,0,0,305.282828282828,0,0,11,10,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.48048,0.988,0.98896,0.4608,0.48288,0.48608,0.4992,1.18691559258347,5.3850260466755e-07,7
RewardSpecies,0,1,flat,30.0,1.0,15.0,1.0,19,2747160,66.194424,43.95456,0.646041359288845,0,1.61616161616162e-05,325.161616161616,0,0,299.838383838384,0,0,8,9,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.49216,0.98864,0.99152,0.45168,0.4752,0.476,0.51008,1.18891772533751,5.35905325654004e-07,7
RewardSpecies,0,1,flat,30.0,1.0,15.0,1.0,20,2843835,67.76696,45.50136,0.653816059903545,0,0,293,0,0,332,0,0,12,14,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.43376,0.9872,0.99008,0.50352,0.52624,0.52816,0.45344,1.19687560259572,5.35905329421689e-07,7
RewardSpecies,0,1,flat,30.0,1.0,20.0,1.0,1,3708320,81.58192,59.33312,0.709680160838663,0,0,314,0,0,311,0,0,12,14,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.47488,0.98928,0.9872,0.46864,0.4944,0.49536,0.48928,1.19110831783631,5.39373970938463e-07,7
RewardSpecies,0,1,flat,30.0,1.0,20.0,1.0,2,3705320,81.533672,59.28512,0.70939578850587,0,1.61616161616162e-05,314.30303030303,0,0,310.69696969697,0,0,10,11,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.4776,0.99056,0.98752,0.47264,0.49344,0.49424,0.48864,1.18527405991903,5.42005060580323e-07,7
RewardSpecies,0,1,flat,30.0,1.0,20.0,1.0,3,3735600,82.024,59.7696,0.711211891647744,0,0,307,0,0,318,0,0,13,13,13,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.46432,0.98864,0.98944,0.48304,0.5048,0.50512,0.4792,1.19100909467927,5.36768299345095e-07,7
RewardSpecies,0,1,flat,30.0,1.0,20.0,1.0,4,3743680,82.15488,59.89888,0.711638901336674,0,0,305,0,0,320,0,0,12,9,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.45872,0.98928,0.98912,0.48544,0.5072,0.50944,0.47232,1.19253723925903,5.38502608005814e-07,7
RewardSpecies,0,1,flat,30.0,1.0,20.0,1.0,5,3747100,82.2104,59.9536,0.711789960296825,0,0,304,0,0,321,0,0,10,10,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.45792,0.98896,0.98896,0.48608,0.50992,0.5112,0.47248,1.19411022323033,5.38502608655614e-07,7
RewardSpecies,0,1,flat,30.0,1.0,20.0,1.0,6,3764240,82.488008,60.22784,0.712732241665071,0,1.61616161616162e-05,299.787878787879,0,0,325.212121212121,0,0,12,10,14,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.44448,0.99008,0.98976,0.49664,0.51552,0.5184,0.46704,1.19671687529587,5.35905330672563e-07,7
RewardSpecies,0,1,flat,30.0,1.0,20.0,1.0,7,3690400,81.292,59.0464,0.708600410833457,0,0,318,0,0,307,0,0,11,12,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.4792,0.98576,0.99008,0.46288,0.4872,0.48832,0.49488,1.18731410190668,5.37634052885606e-07,7
RewardSpecies,0,1,flat,30.0,1.0,20.0,1.0,8,3764940,82.49904,60.23904,0.712822193145074,0,0,300,0,0,325,0,0,11,11,8,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.45584,0.98976,0.99104,0.49216,0.51552,0.51776,0.46448,1.19507164806545,5.38502609436855e-07,7
RewardSpecies,0,1,flat,30.0,1.0,20.0,1.0,9,3750480,82.26528,60.00768,0.712020057379055,0,0,303,0,0,322,0,0,11,11,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.45488,0.9896,0.9872,0.48992,0.50976,0.51216,0.46784,1.19450157367341,5.3763405629373e-07,7
RewardSpecies,0,1,flat,30.0,1.0,20.0,1.0,10,3726140,81.871016,59.61824,0.710601524636735,0,1.61616161616162e-05,309.020202020202,0,0,315.979797979798,0,0,10,9,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.4688,0.98912,0.99104,0.47744,0.50192,0.50096,0.48112,1.19313936409756,5.41125186819067e-07,7
RewardSpecies,0,1,flat,30.0,1.0,20.0,1.0,11,3637860,80.440808,58.20576,0.705776711786126,0,1.61616161616162e-05,331.181818181818,0,0,293.818181818182,0,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5008,0.98944,0.99088,0.44128,0.46512,0.46752,0.51632,1.18873633618631,5.35905325345812e-07,7
RewardSpecies,0,1,flat,30.0,1.0,20.0,1.0,12,3756580,82.364264,60.10528,0.712350766516225,0,3.23232323232323e-05,301.262626262626,0,0,323.737373737374,0,0,14,10,15,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.45296,0.98768,0.98816,0.49264,0.5136,0.51552,0.46912,1.19380436287732,5.4024816042351e-07,7
RewardSpecies,0,1,flat,30.0,1.0,20.0,1.0,13,3691880,81.31568,59.07008,0.708808970489316,0,0,318,0,0,307,0,0,14,11,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.48368,0.98896,0.98832,0.46624,0.48688,0.48848,0.49456,1.19051098936125,5.3676829877447e-07,7
RewardSpecies,0,1,flat,30.0,1.0,20.0,1.0,14,3722860,81.81776,59.56576,0.71052069928587,0,0,310,0,0,315,0,0,14,14,14,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.46656,0.98768,0.98896,0.47744,0.49984,0.50144,0.4792,1.19080794464906,5.38502607023179e-07,7
RewardSpecies,0,1,flat,30.0,1.0,20.0,1.0,15,3625360,80.238688,58.00576,0.705041189168701,0,1.61616161616162e-05,333.838383838384,0,0,291.161616161616,0,0,7,8,8,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5096,0.98688,0.98688,0.436,0.4624,0.46304,0.51968,1.18373127153269,5.37634049313193e-07,7
RewardSpecies,0,1,flat,30.0,1.0,20.0,1.0,16,3698660,81.42576,59.17856,0.709167922509232,0,0,316,0,0,309,0,0,11,11,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.48,0.99024,0.99008,0.4648,0.48848,0.49072,0.49008,1.19331793567175,5.36768300387996e-07,7
RewardSpecies,0,1,flat,30.0,1.0,20.0,1.0,17,3686820,81.23392,58.98912,0.708476250135913,0,0,319,0,0,306,0,0,10,11,8,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.48352,0.99072,0.98848,0.46352,0.48528,0.48656,0.49632,1.18760635693941,5.3850260516192e-07,7
RewardSpecies,0,1,flat,30.0,1.0,20.0,1.0,18,3688940,81.26812,59.02304,0.708587464462292,0,1.61616161616162e-05,318.646464646465,0,0,306.353535353535,0,0,8,8,8,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.4824,0.98992,0.9888,0.4592,0.48448,0.488,0.49664,1.19259014018568,5.38502608263305e-07,7
RewardSpecies,0,1,flat,30.0,1.0,20.0,1.0,19,3722820,81.81712,59.56512,0.710512530746934,0,0,310,0,0,315,0,0,11,11,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.46864,0.98672,0.99024,0.47536,0.50048,0.50128,0.48272,1.1900704355466,5.36768298846528e-07,7
RewardSpecies,0,1,flat,30.0,1.0,20.0,1.0,20,3650520,80.64592,58.40832,0.706467005674766,0,0,328,0,0,297,0,0,16,17,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.4976,0.98784,0.98704,0.44288,0.47152,0.47216,0.51136,1.18259818013212,5.39373965149594e-07,7
RewardSpecies,0,1,flat,30.0,1.0,25.0,1.0,1,4560175,95.200056,72.9628,0.749473869883627,0,1.61616161616162e-05,328.424242424242,0,0,296.575757575758,0,0,9,9,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.50176,0.98864,0.9864,0.44128,0.46784,0.47008,0.51296,1.18555508316166,5.35045122651521e-07,7
RewardSpecies,0,1,flat,30.0,1.0,25.0,1.0,2,4578100,95.4896,73.2496,0.750148907228402,0,0,325,0,0,300,0,0,10,10,8,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.49504,0.98736,0.98816,0.45408,0.47456,0.4768,0.50576,1.18634997658936,5.3850260455711e-07,7
RewardSpecies,0,1,flat,30.0,1.0,25.0,1.0,3,4553175,95.08704,72.8508,0.749125279361314,0,1.61616161616162e-05,329.69696969697,0,0,295.30303030303,0,0,16,14,16,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.50048,0.988,0.98768,0.44112,0.46768,0.46976,0.5144,1.18327706850808,5.41125180081808e-07,7
RewardSpecies,0,1,flat,30.0,1.0,25.0,1.0,4,4601500,95.868,73.624,0.751057693736773,0,0,320,0,0,305,0,0,13,11,13,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.48288,0.988,0.98832,0.45728,0.48368,0.4864,0.49984,1.18676882253281,5.37634051648758e-07,7
RewardSpecies,0,1,flat,30.0,1.0,25.0,1.0,5,4653025,96.7004,74.4484,0.753139552390816,0,0,310,0,0,315,0,0,12,12,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.46832,0.98992,0.98816,0.47584,0.49904,0.5016,0.48352,1.19358989529533,5.40248160746241e-07,7
RewardSpecies,0,1,flat,30.0,1.0,25.0,1.0,6,4673050,97.024,74.7688,0.753914234635522,0,0,306,0,0,319,0,0,11,11,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.45728,0.98848,0.98752,0.48336,0.5056,0.50704,0.4744,1.18845712225399,5.42005061833171e-07,7
RewardSpecies,0,1,flat,30.0,1.0,25.0,1.0,7,4621800,96.195904,73.9488,0.75189090699831,0,1.61616161616162e-05,316.111111111111,0,0,308.888888888889,0,0,14,13,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.47808,0.98864,0.98672,0.46544,0.4904,0.49104,0.4912,1.19051935562874,5.40248158517247e-07,7
RewardSpecies,0,1,flat,30.0,1.0,25.0,1.0,8,4568450,95.333568,73.0952,0.749778580580819,0,1.61616161616162e-05,327.030303030303,0,0,297.969696969697,0,0,19,19,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.49664,0.98768,0.98912,0.44672,0.47264,0.47376,0.50992,1.18474917819176,5.40248155100232e-07,7
RewardSpecies,0,1,flat,30.0,1.0,25.0,1.0,9,4671875,97.00508,74.75,0.753911903801651,0,1.61616161616162e-05,306.141414141414,0,0,318.858585858586,0,0,12,10,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.46176,0.98832,0.988,0.48224,0.50608,0.50656,0.47648,1.19022765763761,5.39373970533321e-07,7
RewardSpecies,0,1,flat,30.0,1.0,25.0,1.0,10,4632525,96.369312,74.1204,0.752195277059071,0,1.61616161616162e-05,313.858585858586,0,0,311.141414141414,0,0,16,9,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.47584,0.98848,0.9904,0.47152,0.4928,0.49536,0.488,1.19528367688655,5.37634056933241e-07,7
RewardSpecies,0,1,flat,30.0,1.0,25.0,1.0,11,4662050,96.84644,74.5928,0.753473577657262,0,1.61616161616162e-05,307.949494949495,0,0,317.050505050505,0,0,12,11,11,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.46288,0.98752,0.98864,0.48384,0.50192,0.50384,0.47808,1.19387928595453,5.39373972682905e-07,7
RewardSpecies,0,1,flat,30.0,1.0,25.0,1.0,12,4659400,96.803512,74.5504,0.753322226904346,0,1.61616161616162e-05,308.606060606061,0,0,316.393939393939,0,0,11,9,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.46976,0.99024,0.98768,0.4808,0.50112,0.50352,0.47984,1.19725967369526,5.35045129600507e-07,7
RewardSpecies,0,1,flat,30.0,1.0,25.0,1.0,13,4687575,97.2588,75.0012,0.754542112503153,0,0,303,0,0,322,0,0,8,8,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.45536,0.9904,0.98784,0.49104,0.51136,0.51264,0.4688,1.19584756468735,5.39373973234269e-07,7
RewardSpecies,0,1,flat,30.0,1.0,25.0,1.0,14,4771200,98.6096,76.3392,0.757864285209632,0,0,287,0,0,338,0,0,19,17,17,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.42976,0.9912,0.98848,0.51344,0.53728,0.53872,0.44704,1.19748397081317,5.41125187207525e-07,7
RewardSpecies,0,1,flat,30.0,1.0,25.0,1.0,15,4785250,98.836904,76.564,0.758391872442884,0,1.61616161616162e-05,283.868686868687,0,0,341.131313131313,0,0,9,9,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.42304,0.9896,0.98848,0.52064,0.54128,0.54304,0.43696,1.19907488064853,5.40248161506405e-07,7
RewardSpecies,0,1,flat,30.0,1.0,25.0,1.0,16,4578700,95.498888,73.2592,0.750223878622984,0,1.61616161616162e-05,325.383838383838,0,0,299.616161616162,0,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.49536,0.99056,0.98976,0.44688,0.47408,0.47648,0.50928,1.18758039343481,5.35045123606094e-07,7
RewardSpecies,0,1,flat,30.0,1.0,25.0,1.0,17,4751725,98.2956,76.0276,0.757091258435779,0,0,290,0,0,335,0,0,15,22,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.42672,0.98704,0.98784,0.51008,0.53024,0.53296,0.44496,1.19080888166775,5.41125183204494e-07,7
RewardSpecies,0,1,flat,30.0,1.0,25.0,1.0,18,4566300,95.298496,73.0608,0.749701842047715,0,1.61616161616162e-05,327.878787878788,0,0,297.121212121212,0,0,13,10,13,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.50048,0.99024,0.98912,0.44048,0.47152,0.47312,0.50944,1.18336984150396,5.39373965860244e-07,7
RewardSpecies,0,1,flat,30.0,1.0,25.0,1.0,19,4666050,96.9104,74.6568,0.753675065185096,0,0,308,0,0,317,0,0,11,8,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.46336,0.98944,0.9904,0.48,0.50288,0.50496,0.47712,1.19300466547095,5.36768299887718e-07,7
RewardSpecies,0,1,flat,30.0,1.0,25.0,1.0,20,4568800,95.3392,73.1008,0.749781667524273,0,0,327,0,0,298,0,0,13,9,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.49952,0.98944,0.98992,0.44752,0.47184,0.47424,0.5096,1.18556304476571,5.39373967251477e-07,7
RewardSpecies,0,1,flat,30.0,1.0,30.0,1.0,1,5440230,109.2766,87.04368,0.780455338452448,0,1.61616161616162e-05,333.848484848485,0,0,291.151515151515,0,0,12,12,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.50576,0.98944,0.98976,0.42992,0.46096,0.46272,0.52192,1.17974864136208,5.38502599126676e-07,7
RewardSpecies,0,1,flat,30.0,1.0,30.0,1.0,2,5573610,111.42816,89.17776,0.784482174482684,0,0,312,0,0,313,0,0,13,10,10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.47232,0.99008,0.98832,0.46976,0.49552,0.49808,0.48496,1.19114939829039,5.38502607258338e-07,7
RewardSpecies,0,1,flat,30.0,1.0,30.0,1.0,3,5529390,110.71504,88.47024,0.783097436649006,0,0,319,0,0,306,0,0,14,13,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.48416,0.98912,0.988,0.45648,0.4856,0.4872,0.49696,1.18816438170099,5.40248157275339e-07,7
RewardSpecies,0,1,flat,30.0,1.0,30.0,1.0,4,5632680,112.381176,90.12288,0.786346566187531,0,1.61616161616162e-05,302.121212121212,0,0,322.878787878788,0,0,11,11,8,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.45536,0.99024,0.9872,0.4896,0.51216,0.51392,0.46816,1.19189839561358,5.39373970593836e-07,7
